auctionId,auctionSeason,auctionNumber,Item, Price ,Display Name,Category
20249,2024,9,Philosopher's Stone,1.67,Philosopher's Stone,Trade 1
20249,2024,9,Preorder Bonus,0.63,Averon's Cherry Ale,Preorder
20249,2024,9,PYP,91,Ultra Rare,Ultra Rare
202410,2024,10,1k Bonus,109,Ring of the 3rd Circle,Premium
202410,2024,10,2k Bonus,90,Mark of the 3rd Tenet,Premium
202410,2024,10,Treasure Chip,2.51,Treasure Chip (each),Preorder
202410,2024,10,8k Bonus,882,Path to Enlightenment (Fragment 2),Premium
202410,2024,10,Alchemist's Ink,2.59,Alchemist's Ink,Trade 1
202410,2024,10,Alchemist's Parchment,2.58,Alchemist's Parchment,Trade 1
202410,2024,10,Aragonite,12,Aragonite,Trade 2
202411,2024,11,"1,000 GP Gold Bar",8.75,"1,000 GP Gold Bar",Trade 2
202410,2024,10,Darkwood Plank,1.05,Darkwood Plank,Trade 1
202410,2024,10,Dwarven Steel,2.68,Dwarven Steel,Trade 1
202410,2024,10,Elven Bismuth,5.26,Elven Bismuth,Trade 2
202410,2024,10,Enchanter's Munition,1.6,Enchanter's Munition,Trade 1
202410,2024,10,Guild Button,0.25,Adventurers' Guild Button,Bonus
202410,2024,10,Minotaur Hide,3.38,Minotaur Hide,Trade 1
202410,2024,10,Mystic Silk,1.32,Mystic Silk,Trade 1
202410,2024,10,Oil of Enchantment,5.76,Oil of Enchantment,Trade 2
202410,2024,10,Patron Pin,530,Patron Pin,Premium
202410,2024,10,Philosopher's Stone,1.18,Philosopher's Stone,Trade 1
202410,2024,10,Preorder Bonus,0.44,Averon's Cherry Ale,Preorder
202410,2024,10,PYP,79.01,Ultra Rare,Ultra Rare
202410,2024,10,Wish,151,Wish Ring,Premium
202410,2024,10,1k Bonus,123,Ring of the 3rd Circle,Premium
202410,2024,10,2k Bonus,90.01,Mark of the 3rd Tenet,Premium
202410,2024,10,Treasure Chip,2.59,Treasure Chip (each),Preorder
202410,2024,10,Alchemist's Ink,3,Alchemist's Ink,Trade 1
202410,2024,10,Alchemist's Parchment,2.8,Alchemist's Parchment,Trade 1
202410,2024,10,Aragonite,13,Aragonite,Trade 2
202426,2024,26,"1,000 GP Gold Bar",8.75,"1,000 GP Gold Bar",Trade 2
202410,2024,10,Darkwood Plank,1.6,Darkwood Plank,Trade 1
202410,2024,10,Dwarven Steel,4.15,Dwarven Steel,Trade 1
202410,2024,10,Elven Bismuth,7.25,Elven Bismuth,Trade 2
202410,2024,10,Enchanter's Munition,1.6,Enchanter's Munition,Trade 1
202410,2024,10,Guild Button,0.75,Adventurers' Guild Button,Bonus
202410,2024,10,Minotaur Hide,4.6,Minotaur Hide,Trade 1
202410,2024,10,Mystic Silk,1.6,Mystic Silk,Trade 1
202410,2024,10,Oil of Enchantment,8.25,Oil of Enchantment,Trade 2
202410,2024,10,Philosopher's Stone,1.7,Philosopher's Stone,Trade 1
202410,2024,10,Preorder Bonus,0.57,Averon's Cherry Ale,Preorder
202410,2024,10,PYP,82,Ultra Rare,Ultra Rare
202411,2024,11,1k Bonus,112,Ring of the 3rd Circle,Premium
202411,2024,11,2k Bonus,80,Mark of the 3rd Tenet,Premium
202411,2024,11,Treasure Chip,1.77,Treasure Chip (each),Preorder
202411,2024,11,8k Bonus,830,Path to Enlightenment (Fragment 2),Premium
202411,2024,11,Alchemist's Ink,2.09,Alchemist's Ink,Trade 1
202411,2024,11,Alchemist's Parchment,2,Alchemist's Parchment,Trade 1
202411,2024,11,Aragonite,10.75,Aragonite,Trade 2
202416,2024,16,"1,000 GP Gold Bar",8.75,"1,000 GP Gold Bar",Trade 2
202411,2024,11,Darkwood Plank,1.2,Darkwood Plank,Trade 1
202411,2024,11,Dwarven Steel,2.5,Dwarven Steel,Trade 1
202411,2024,11,Elven Bismuth,7.01,Elven Bismuth,Trade 2
202411,2024,11,Enchanter's Munition,3.5,Enchanter's Munition,Trade 1
202411,2024,11,Guild Button,0.25,Adventurers' Guild Button,Bonus
202411,2024,11,Minotaur Hide,2.75,Minotaur Hide,Trade 1
202411,2024,11,Mystic Silk,1.06,Mystic Silk,Trade 1
202411,2024,11,Oil of Enchantment,7.75,Oil of Enchantment,Trade 2
202411,2024,11,Patron Pin,507,Patron Pin,Premium
202411,2024,11,Philosopher's Stone,1.7,Philosopher's Stone,Trade 1
202411,2024,11,Preorder Bonus,0.25,Averon's Cherry Ale,Preorder
202411,2024,11,PYP,77,Ultra Rare,Ultra Rare
202411,2024,11,Wish,145,Wish Ring,Premium
202411,2024,11,1k Bonus,113,Ring of the 3rd Circle,Premium
202411,2024,11,2k Bonus,80.5,Mark of the 3rd Tenet,Premium
202411,2024,11,Treasure Chip,2.17,Treasure Chip (each),Preorder
202411,2024,11,Alchemist's Ink,2.2,Alchemist's Ink,Trade 1
202411,2024,11,Alchemist's Parchment,2.6,Alchemist's Parchment,Trade 1
202411,2024,11,Aragonite,12.01,Aragonite,Trade 2
202410,2024,10,"1,000 GP Gold Bar",9,"1,000 GP Gold Bar",Trade 2
202411,2024,11,Darkwood Plank,1.9,Darkwood Plank,Trade 1
202411,2024,11,Dwarven Steel,3.4,Dwarven Steel,Trade 1
202411,2024,11,Elven Bismuth,7.25,Elven Bismuth,Trade 2
202411,2024,11,Enchanter's Munition,3.6,Enchanter's Munition,Trade 1
202411,2024,11,Guild Button,0.25,Adventurers' Guild Button,Bonus
202411,2024,11,Minotaur Hide,4.6,Minotaur Hide,Trade 1
202411,2024,11,Mystic Silk,1.9,Mystic Silk,Trade 1
202411,2024,11,Oil of Enchantment,8.25,Oil of Enchantment,Trade 2
202411,2024,11,Philosopher's Stone,2,Philosopher's Stone,Trade 1
202411,2024,11,Preorder Bonus,0.57,Averon's Cherry Ale,Preorder
202411,2024,11,PYP,85,Ultra Rare,Ultra Rare
20244,2024,4,1k Bonus,85,Ring of the 3rd Circle,Premium
20244,2024,4,2k Bonus,85,Mark of the 3rd Tenet,Premium
20244,2024,4,8k Bonus,655,Path to Enlightenment (Fragment 2),Premium
20244,2024,4,Alchemist's Ink,1.66,Alchemist's Ink,Trade 1
20244,2024,4,Alchemist's Parchment,1,Alchemist's Parchment,Trade 1
20244,2024,4,Aragonite,5,Aragonite,Trade 2
202415,2024,15,"1,000 GP Gold Bar",9,"1,000 GP Gold Bar",Trade 2
20244,2024,4,Darkwood Plank,1,Darkwood Plank,Trade 1
20244,2024,4,Dwarven Steel,2.5,Dwarven Steel,Trade 1
20244,2024,4,Elven Bismuth,5,Elven Bismuth,Trade 2
20244,2024,4,Enchanter's Munition,1.5,Enchanter's Munition,Trade 1
20244,2024,4,Guild Button,1,Adventurers' Guild Button,Bonus
20244,2024,4,Minotaur Hide,3,Minotaur Hide,Trade 1
20244,2024,4,Mystic Silk,1.25,Mystic Silk,Trade 1
20244,2024,4,Oil of Enchantment,5,Oil of Enchantment,Trade 2
20244,2024,4,Patron Pin,505,Patron Pin,Premium
20244,2024,4,Philosopher's Stone,1.5,Philosopher's Stone,Trade 1
20244,2024,4,Preorder Bonus,0.63,Averon's Cherry Ale,Preorder
20244,2024,4,PYP,80,Ultra Rare,Ultra Rare
20244,2024,4,Wish,165,Wish Ring,Premium
20244,2024,4,1k Bonus,85,Ring of the 3rd Circle,Premium
20244,2024,4,2k Bonus,95,Mark of the 3rd Tenet,Premium
20244,2024,4,Alchemist's Ink,3.5,Alchemist's Ink,Trade 1
20244,2024,4,Alchemist's Parchment,2.5,Alchemist's Parchment,Trade 1
20244,2024,4,Aragonite,10,Aragonite,Trade 2
202423,2024,23,"1,000 GP Gold Bar",9,"1,000 GP Gold Bar",Trade 2
20244,2024,4,Darkwood Plank,1.5,Darkwood Plank,Trade 1
20244,2024,4,Dwarven Steel,3.5,Dwarven Steel,Trade 1
20244,2024,4,Elven Bismuth,10,Elven Bismuth,Trade 2
20244,2024,4,Enchanter's Munition,2,Enchanter's Munition,Trade 1
20244,2024,4,Minotaur Hide,3.5,Minotaur Hide,Trade 1
20244,2024,4,Oil of Enchantment,10,Oil of Enchantment,Trade 2
20244,2024,4,Philosopher's Stone,1.66,Philosopher's Stone,Trade 1
20244,2024,4,PYP,85,Ultra Rare,Ultra Rare
202412,2024,12,1k Bonus,105,Ring of the 3rd Circle,Premium
202412,2024,12,2k Bonus,86,Mark of the 3rd Tenet,Premium
202412,2024,12,Treasure Chip,2.67,Treasure Chip (each),Preorder
202412,2024,12,8k Bonus,830,Path to Enlightenment (Fragment 2),Premium
202412,2024,12,Alchemist's Ink,3.58,Alchemist's Ink,Trade 1
202412,2024,12,Alchemist's Parchment,2.58,Alchemist's Parchment,Trade 1
202412,2024,12,Aragonite,14.01,Aragonite,Trade 2
202429,2024,29,"1,000 GP Gold Bar",9,"1,000 GP Gold Bar",Trade 2
202412,2024,12,Darkwood Plank,1.65,Darkwood Plank,Trade 1
202412,2024,12,Dwarven Steel,3.13,Dwarven Steel,Trade 1
202412,2024,12,Elven Bismuth,8.76,Elven Bismuth,Trade 2
202412,2024,12,Enchanter's Munition,4.44,Enchanter's Munition,Trade 1
202412,2024,12,Guild Button,2.25,Adventurers' Guild Button,Bonus
202412,2024,12,Minotaur Hide,3.63,Minotaur Hide,Trade 1
202412,2024,12,Mystic Silk,1.6,Mystic Silk,Trade 1
202412,2024,12,Oil of Enchantment,9.76,Oil of Enchantment,Trade 2
202412,2024,12,Patron Pin,501.17,Patron Pin,Premium
202412,2024,12,Philosopher's Stone,1.66,Philosopher's Stone,Trade 1
202412,2024,12,Preorder Bonus,0.63,Averon's Cherry Ale,Preorder
202412,2024,12,PYP,85,Ultra Rare,Ultra Rare
202412,2024,12,Wish,179.02,Wish Ring,Premium
202412,2024,12,1k Bonus,102,Ring of the 3rd Circle,Premium
202412,2024,12,2k Bonus,85,Mark of the 3rd Tenet,Premium
202412,2024,12,Treasure Chip,2.59,Treasure Chip (each),Preorder
202412,2024,12,Alchemist's Ink,2.5,Alchemist's Ink,Trade 1
202412,2024,12,Alchemist's Parchment,1.6,Alchemist's Parchment,Trade 1
202412,2024,12,Aragonite,13,Aragonite,Trade 2
202440,2024,40,"1,000 GP Gold Bar",9,"1,000 GP Gold Bar",Trade 2
202412,2024,12,Darkwood Plank,1.4,Darkwood Plank,Trade 1
202412,2024,12,Dwarven Steel,2.7,Dwarven Steel,Trade 1
202412,2024,12,Elven Bismuth,7.25,Elven Bismuth,Trade 2
202412,2024,12,Enchanter's Munition,4.1,Enchanter's Munition,Trade 1
202412,2024,12,Guild Button,1.01,Adventurers' Guild Button,Bonus
202412,2024,12,Minotaur Hide,3.5,Minotaur Hide,Trade 1
202412,2024,12,Mystic Silk,1.14,Mystic Silk,Trade 1
202412,2024,12,Oil of Enchantment,8.26,Oil of Enchantment,Trade 2
202412,2024,12,Philosopher's Stone,1.45,Philosopher's Stone,Trade 1
202412,2024,12,Preorder Bonus,0.57,Averon's Cherry Ale,Preorder
202412,2024,12,PYP,75.25,Ultra Rare,Ultra Rare
20242,2024,2,1k Bonus,100,Ring of the 3rd Circle,Premium
20242,2024,2,2k Bonus,96,Mark of the 3rd Tenet,Premium
20242,2024,2,Treasure Chip,4.3,Treasure Chip (each),Preorder
20242,2024,2,8k Bonus,780,Path to Enlightenment (Fragment 2),Premium
20242,2024,2,Alchemist's Ink,3.3,Alchemist's Ink,Trade 1
20242,2024,2,Alchemist's Parchment,2.2,Alchemist's Parchment,Trade 1
20242,2024,2,Aragonite,10,Aragonite,Trade 2
202438,2024,38,"1,000 GP Gold Bar",9.01,"1,000 GP Gold Bar",Trade 2
20242,2024,2,Darkwood Plank,1.4,Darkwood Plank,Trade 1
20242,2024,2,Dwarven Steel,3,Dwarven Steel,Trade 1
20242,2024,2,Elven Bismuth,6,Elven Bismuth,Trade 2
20242,2024,2,Enchanter's Munition,2.9,Enchanter's Munition,Trade 1
20242,2024,2,Guild Button,1,Adventurers' Guild Button,Bonus
20242,2024,2,Minotaur Hide,3.1,Minotaur Hide,Trade 1
20242,2024,2,Mystic Silk,1.4,Mystic Silk,Trade 1
20242,2024,2,Oil of Enchantment,7.5,Oil of Enchantment,Trade 2
20242,2024,2,Patron Pin,480,Patron Pin,Premium
20242,2024,2,Philosopher's Stone,1.7,Philosopher's Stone,Trade 1
20242,2024,2,Preorder Bonus,0.5,Averon's Cherry Ale,Preorder
20242,2024,2,PYP,90,Ultra Rare,Ultra Rare
20242,2024,2,Wish,155,Wish Ring,Premium
20243,2024,3,1k Bonus,110,Ring of the 3rd Circle,Premium
20243,2024,3,2k Bonus,80,Mark of the 3rd Tenet,Premium
20243,2024,3,Treasure Chip,2.83,Treasure Chip (each),Preorder
20243,2024,3,8k Bonus,755,Path to Enlightenment (Fragment 2),Premium
20243,2024,3,Alchemist's Ink,3,Alchemist's Ink,Trade 1
20243,2024,3,Alchemist's Parchment,1.75,Alchemist's Parchment,Trade 1
20243,2024,3,Aragonite,6.25,Aragonite,Trade 2
202412,2024,12,"1,000 GP Gold Bar",9.04,"1,000 GP Gold Bar",Trade 2
20243,2024,3,Darkwood Plank,1.25,Darkwood Plank,Trade 1
20243,2024,3,Dwarven Steel,3,Dwarven Steel,Trade 1
20243,2024,3,Elven Bismuth,6.25,Elven Bismuth,Trade 2
20243,2024,3,Enchanter's Munition,2.75,Enchanter's Munition,Trade 1
20243,2024,3,Guild Button,5.25,Adventurers' Guild Button,Bonus
20243,2024,3,Minotaur Hide,3.25,Minotaur Hide,Trade 1
20243,2024,3,Mystic Silk,1.25,Mystic Silk,Trade 1
20243,2024,3,Oil of Enchantment,6.25,Oil of Enchantment,Trade 2
20243,2024,3,Patron Pin,520,Patron Pin,Premium
20243,2024,3,Philosopher's Stone,1.5,Philosopher's Stone,Trade 1
20243,2024,3,Preorder Bonus,1.5,Averon's Cherry Ale,Preorder
20243,2024,3,PYP,85,Ultra Rare,Ultra Rare
20243,2024,3,Wish,140,Wish Ring,Premium
202414,2024,14,1k Bonus,100,Ring of the 3rd Circle,Premium
202414,2024,14,2k Bonus,90,Mark of the 3rd Tenet,Premium
202414,2024,14,Treasure Chip,3.01,Treasure Chip (each),Preorder
202414,2024,14,8k Bonus,800,Path to Enlightenment (Fragment 2),Premium
202414,2024,14,Alchemist's Ink,2.4,Alchemist's Ink,Trade 1
202414,2024,14,Alchemist's Parchment,1.43,Alchemist's Parchment,Trade 1
202414,2024,14,Aragonite,10.01,Aragonite,Trade 2
20245,2024,5,"1,000 GP Gold Bar",9.25,"1,000 GP Gold Bar",Trade 2
202414,2024,14,Darkwood Plank,1.28,Darkwood Plank,Trade 1
202414,2024,14,Dwarven Steel,3.13,Dwarven Steel,Trade 1
202414,2024,14,Elven Bismuth,6,Elven Bismuth,Trade 2
202414,2024,14,Enchanter's Munition,2,Enchanter's Munition,Trade 1
202414,2024,14,Guild Button,0.75,Adventurers' Guild Button,Bonus
202414,2024,14,Minotaur Hide,3.3,Minotaur Hide,Trade 1
202414,2024,14,Mystic Silk,1.23,Mystic Silk,Trade 1
202414,2024,14,Oil of Enchantment,8.01,Oil of Enchantment,Trade 2
202414,2024,14,Patron Pin,560,Patron Pin,Premium
202414,2024,14,Philosopher's Stone,1.35,Philosopher's Stone,Trade 1
202414,2024,14,Preorder Bonus,0.57,Averon's Cherry Ale,Preorder
202414,2024,14,PYP,80,Ultra Rare,Ultra Rare
202414,2024,14,Wish,150,Wish Ring,Premium
202414,2024,14,1k Bonus,106,Ring of the 3rd Circle,Premium
202414,2024,14,2k Bonus,91,Mark of the 3rd Tenet,Premium
202414,2024,14,Treasure Chip,3.08,Treasure Chip (each),Preorder
202414,2024,14,Alchemist's Ink,3.08,Alchemist's Ink,Trade 1
202414,2024,14,Alchemist's Parchment,2,Alchemist's Parchment,Trade 1
202414,2024,14,Aragonite,12,Aragonite,Trade 2
202420,2024,20,"1,000 GP Gold Bar",9.25,"1,000 GP Gold Bar",Trade 2
202414,2024,14,Darkwood Plank,1.85,Darkwood Plank,Trade 1
202414,2024,14,Dwarven Steel,3.2,Dwarven Steel,Trade 1
202414,2024,14,Elven Bismuth,7.84,Elven Bismuth,Trade 2
202414,2024,14,Enchanter's Munition,2,Enchanter's Munition,Trade 1
202414,2024,14,Guild Button,3.25,Adventurers' Guild Button,Bonus
202414,2024,14,Minotaur Hide,3.6,Minotaur Hide,Trade 1
202414,2024,14,Mystic Silk,1.5,Mystic Silk,Trade 1
202414,2024,14,Oil of Enchantment,8.26,Oil of Enchantment,Trade 2
202414,2024,14,Philosopher's Stone,1.75,Philosopher's Stone,Trade 1
202414,2024,14,Preorder Bonus,0.75,Averon's Cherry Ale,Preorder
202414,2024,14,PYP,86,Ultra Rare,Ultra Rare
202415,2024,15,1k Bonus,101,Ring of the 3rd Circle,Premium
202415,2024,15,2k Bonus,95,Mark of the 3rd Tenet,Premium
202415,2024,15,Treasure Chip,3.1,Treasure Chip (each),Preorder
202415,2024,15,Alchemist's Ink,2.1,Alchemist's Ink,Trade 1
202415,2024,15,Alchemist's Parchment,1.9,Alchemist's Parchment,Trade 1
202415,2024,15,Aragonite,5.75,Aragonite,Trade 2
202429,2024,29,"1,000 GP Gold Bar",9.25,"1,000 GP Gold Bar",Trade 2
202415,2024,15,Darkwood Plank,1.2,Darkwood Plank,Trade 1
202415,2024,15,Dwarven Steel,3,Dwarven Steel,Trade 1
202415,2024,15,Elven Bismuth,4.25,Elven Bismuth,Trade 2
202415,2024,15,Enchanter's Munition,2.3,Enchanter's Munition,Trade 1
202415,2024,15,Guild Button,0.25,Adventurers' Guild Button,Bonus
202415,2024,15,Minotaur Hide,3.1,Minotaur Hide,Trade 1
202415,2024,15,Mystic Silk,1.2,Mystic Silk,Trade 1
202415,2024,15,Oil of Enchantment,4,Oil of Enchantment,Trade 2
202415,2024,15,Philosopher's Stone,1.6,Philosopher's Stone,Trade 1
202415,2024,15,Preorder Bonus,0.25,Averon's Cherry Ale,Preorder
202415,2024,15,PYP,80,Ultra Rare,Ultra Rare
202415,2024,15,Wish,146,Wish Ring,Premium
202416,2024,16,1k Bonus,125,Ring of the 3rd Circle,Premium
202416,2024,16,2k Bonus,105,Mark of the 3rd Tenet,Premium
202416,2024,16,Treasure Chip,3.17,Treasure Chip (each),Preorder
202416,2024,16,8k Bonus,815,Path to Enlightenment (Fragment 2),Premium
202416,2024,16,Alchemist's Ink,2.09,Alchemist's Ink,Trade 1
202416,2024,16,Alchemist's Parchment,1.09,Alchemist's Parchment,Trade 1
202416,2024,16,Aragonite,8.26,Aragonite,Trade 2
202421,2024,21,"1,000 GP Gold Bar",9.3,"1,000 GP Gold Bar",Trade 2
202416,2024,16,Darkwood Plank,1.03,Darkwood Plank,Trade 1
202416,2024,16,Dwarven Steel,3.2,Dwarven Steel,Trade 1
202416,2024,16,Elven Bismuth,4.25,Elven Bismuth,Trade 2
202416,2024,16,Enchanter's Munition,3.01,Enchanter's Munition,Trade 1
202416,2024,16,Guild Button,0.5,Adventurers' Guild Button,Bonus
202416,2024,16,Minotaur Hide,3.7,Minotaur Hide,Trade 1
202416,2024,16,Mystic Silk,1.2,Mystic Silk,Trade 1
202416,2024,16,Oil of Enchantment,5.25,Oil of Enchantment,Trade 2
202416,2024,16,Patron Pin,603,Patron Pin,Premium
202416,2024,16,Philosopher's Stone,1.42,Philosopher's Stone,Trade 1
202416,2024,16,Preorder Bonus,0.75,Averon's Cherry Ale,Preorder
202416,2024,16,PYP,70,Ultra Rare,Ultra Rare
202416,2024,16,Wish,160,Wish Ring,Premium
202416,2024,16,1k Bonus,132,Ring of the 3rd Circle,Premium
202416,2024,16,2k Bonus,115,Mark of the 3rd Tenet,Premium
202416,2024,16,Treasure Chip,3.42,Treasure Chip (each),Preorder
202416,2024,16,Alchemist's Ink,2.5,Alchemist's Ink,Trade 1
202416,2024,16,Alchemist's Parchment,1.64,Alchemist's Parchment,Trade 1
202416,2024,16,Aragonite,10.01,Aragonite,Trade 2
202419,2024,19,"1,000 GP Gold Bar",9.42,"1,000 GP Gold Bar",Trade 2
202416,2024,16,Darkwood Plank,1.33,Darkwood Plank,Trade 1
202416,2024,16,Dwarven Steel,3.9,Dwarven Steel,Trade 1
202416,2024,16,Elven Bismuth,5,Elven Bismuth,Trade 2
202416,2024,16,Enchanter's Munition,3.01,Enchanter's Munition,Trade 1
202416,2024,16,Guild Button,5.25,Adventurers' Guild Button,Bonus
202416,2024,16,Minotaur Hide,4,Minotaur Hide,Trade 1
202416,2024,16,Mystic Silk,1.6,Mystic Silk,Trade 1
202416,2024,16,Oil of Enchantment,5.25,Oil of Enchantment,Trade 2
202416,2024,16,Philosopher's Stone,3.1,Philosopher's Stone,Trade 1
202416,2024,16,Preorder Bonus,1.06,Averon's Cherry Ale,Preorder
202416,2024,16,PYP,85,Ultra Rare,Ultra Rare
20246,2024,6,1k Bonus,115,Ring of the 3rd Circle,Premium
20246,2024,6,2k Bonus,105,Mark of the 3rd Tenet,Premium
20246,2024,6,Treasure Chip,3.5,Treasure Chip (each),Preorder
20246,2024,6,Preorder Bonus,0.5,Averon's Cherry Ale,Preorder
20246,2024,6,PYP,85,Ultra Rare,Ultra Rare
20246,2024,6,Wish,155,Wish Ring,Premium
20246,2024,6,2k Bonus,100,Mark of the 3rd Tenet,Premium
20246,2024,6,Treasure Chip,1.08,Treasure Chip (each),Preorder
20246,2024,6,Preorder Bonus,0.25,Averon's Cherry Ale,Preorder
202411,2024,11,"1,000 GP Gold Bar",9.5,"1,000 GP Gold Bar",Trade 2
20246,2024,6,Safehold III,"1,555.00",Safehold III,Safehold
202418,2024,18,1k Bonus,110,Ring of the 3rd Circle,Premium
202418,2024,18,2k Bonus,105,Mark of the 3rd Tenet,Premium
202418,2024,18,Treasure Chip,2.59,Treasure Chip (each),Preorder
202418,2024,18,8k Bonus,805,Path to Enlightenment (Fragment 2),Premium
202418,2024,18,Alchemist's Ink,3.5,Alchemist's Ink,Trade 1
202418,2024,18,Alchemist's Parchment,2.1,Alchemist's Parchment,Trade 1
202418,2024,18,Aragonite,12,Aragonite,Trade 2
202427,2024,27,"1,000 GP Gold Bar",9.5,"1,000 GP Gold Bar",Trade 2
202418,2024,18,Darkwood Plank,1.5,Darkwood Plank,Trade 1
202418,2024,18,Dwarven Steel,3.43,Dwarven Steel,Trade 1
202418,2024,18,Elven Bismuth,5.75,Elven Bismuth,Trade 2
202418,2024,18,Enchanter's Munition,5,Enchanter's Munition,Trade 1
202418,2024,18,Guild Button,0.75,Adventurers' Guild Button,Bonus
202418,2024,18,Minotaur Hide,3.6,Minotaur Hide,Trade 1
202418,2024,18,Mystic Silk,1.3,Mystic Silk,Trade 1
202418,2024,18,Oil of Enchantment,8,Oil of Enchantment,Trade 2
202418,2024,18,Patron Pin,528,Patron Pin,Premium
202418,2024,18,Philosopher's Stone,1.55,Philosopher's Stone,Trade 1
202418,2024,18,Preorder Bonus,0.81,Averon's Cherry Ale,Preorder
202418,2024,18,PYP,70,Ultra Rare,Ultra Rare
202418,2024,18,Wish,160,Wish Ring,Premium
202418,2024,18,1k Bonus,120,Ring of the 3rd Circle,Premium
202418,2024,18,2k Bonus,116,Mark of the 3rd Tenet,Premium
202418,2024,18,Treasure Chip,2.68,Treasure Chip (each),Preorder
202418,2024,18,Alchemist's Ink,5,Alchemist's Ink,Trade 1
202418,2024,18,Alchemist's Parchment,2.75,Alchemist's Parchment,Trade 1
202418,2024,18,Aragonite,14.25,Aragonite,Trade 2
202432,2024,32,"1,000 GP Gold Bar",9.5,"1,000 GP Gold Bar",Trade 2
202418,2024,18,Darkwood Plank,1.6,Darkwood Plank,Trade 1
202418,2024,18,Dwarven Steel,4,Dwarven Steel,Trade 1
202418,2024,18,Elven Bismuth,6.75,Elven Bismuth,Trade 2
202418,2024,18,Enchanter's Munition,5,Enchanter's Munition,Trade 1
202418,2024,18,Guild Button,2.26,Adventurers' Guild Button,Bonus
202418,2024,18,Minotaur Hide,3.8,Minotaur Hide,Trade 1
202418,2024,18,Mystic Silk,1.6,Mystic Silk,Trade 1
202418,2024,18,Oil of Enchantment,10,Oil of Enchantment,Trade 2
202418,2024,18,Philosopher's Stone,2,Philosopher's Stone,Trade 1
202418,2024,18,Preorder Bonus,1.25,Averon's Cherry Ale,Preorder
202418,2024,18,PYP,80,Ultra Rare,Ultra Rare
202419,2024,19,1k Bonus,125,Ring of the 3rd Circle,Premium
202419,2024,19,2k Bonus,88,Mark of the 3rd Tenet,Premium
202419,2024,19,Treasure Chip,3.85,Treasure Chip (each),Preorder
202419,2024,19,8k Bonus,856,Path to Enlightenment (Fragment 2),Premium
202419,2024,19,Alchemist's Ink,3.1,Alchemist's Ink,Trade 1
202419,2024,19,Alchemist's Parchment,3.23,Alchemist's Parchment,Trade 1
202419,2024,19,Aragonite,10.25,Aragonite,Trade 2
202435,2024,35,"1,000 GP Gold Bar",9.65,"1,000 GP Gold Bar",Trade 2
202419,2024,19,Darkwood Plank,2.1,Darkwood Plank,Trade 1
202419,2024,19,Dwarven Steel,3.63,Dwarven Steel,Trade 1
202419,2024,19,Elven Bismuth,5.25,Elven Bismuth,Trade 2
202419,2024,19,Enchanter's Munition,2.54,Enchanter's Munition,Trade 1
202419,2024,19,Guild Button,0.25,Adventurers' Guild Button,Bonus
202419,2024,19,Minotaur Hide,5.6,Minotaur Hide,Trade 1
202419,2024,19,Mystic Silk,1.86,Mystic Silk,Trade 1
202419,2024,19,Oil of Enchantment,8.25,Oil of Enchantment,Trade 2
202419,2024,19,Patron Pin,700,Patron Pin,Premium
202419,2024,19,Philosopher's Stone,2.36,Philosopher's Stone,Trade 1
202419,2024,19,Preorder Bonus,0.57,Averon's Cherry Ale,Preorder
202419,2024,19,PYP,77.77,Ultra Rare,Ultra Rare
202419,2024,19,Wish,160.5,Wish Ring,Premium
202419,2024,19,1k Bonus,116.11,Ring of the 3rd Circle,Premium
202419,2024,19,2k Bonus,84.82,Mark of the 3rd Tenet,Premium
202419,2024,19,Treasure Chip,2.59,Treasure Chip (each),Preorder
202419,2024,19,Alchemist's Ink,2.1,Alchemist's Ink,Trade 1
202419,2024,19,Alchemist's Parchment,2.9,Alchemist's Parchment,Trade 1
202419,2024,19,Aragonite,7.75,Aragonite,Trade 2
202416,2024,16,"1,000 GP Gold Bar",9.75,"1,000 GP Gold Bar",Trade 2
202419,2024,19,Darkwood Plank,1.25,Darkwood Plank,Trade 1
202419,2024,19,Dwarven Steel,3,Dwarven Steel,Trade 1
202419,2024,19,Elven Bismuth,4.25,Elven Bismuth,Trade 2
202419,2024,19,Enchanter's Munition,2.53,Enchanter's Munition,Trade 1
202419,2024,19,Guild Button,0.25,Adventurers' Guild Button,Bonus
202419,2024,19,Minotaur Hide,5.6,Minotaur Hide,Trade 1
202419,2024,19,Mystic Silk,1.03,Mystic Silk,Trade 1
202419,2024,19,Oil of Enchantment,5.25,Oil of Enchantment,Trade 2
202419,2024,19,Philosopher's Stone,1.6,Philosopher's Stone,Trade 1
202419,2024,19,Preorder Bonus,0.31,Averon's Cherry Ale,Preorder
202419,2024,19,PYP,70,Ultra Rare,Ultra Rare
202413,2024,13,1k Bonus,130,Ring of the 3rd Circle,Premium
202413,2024,13,2k Bonus,115,Mark of the 3rd Tenet,Premium
202413,2024,13,Treasure Chip,3.08,Treasure Chip (each),Preorder
202413,2024,13,8k Bonus,820,Path to Enlightenment (Fragment 2),Premium
202413,2024,13,Alchemist's Ink,3,Alchemist's Ink,Trade 1
202413,2024,13,Alchemist's Parchment,2,Alchemist's Parchment,Trade 1
202413,2024,13,Aragonite,9.5,Aragonite,Trade 2
202417,2024,17,"1,000 GP Gold Bar",9.75,"1,000 GP Gold Bar",Trade 2
202413,2024,13,Darkwood Plank,1.3,Darkwood Plank,Trade 1
202413,2024,13,Dwarven Steel,3.5,Dwarven Steel,Trade 1
